#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 20635520, SEN S/N: 20635520)",DOY,Coupler Attached (LGR S/N: 20635520),Host Connected (LGR S/N: 20635520),Stopped (LGR S/N: 20635520),End Of File (LGR S/N: 20635520)
1353,7/28/2021 23:24,14.385,210,,,,
1354,7/29/2021 0:24,14.242,210,,,,
1355,7/29/2021 1:24,14.122,210,,,,
1356,7/29/2021 2:24,13.978,210,,,,
1357,7/29/2021 3:24,13.762,210,,,,
1358,7/29/2021 4:24,13.546,210,,,,
1359,7/29/2021 5:24,13.329,210,,,,
1360,7/29/2021 6:24,13.161,210,,,,
1361,7/29/2021 7:24,13.04,210,,,,
1362,7/29/2021 8:24,12.992,210,,,,
1363,7/29/2021 9:24,13.209,210,,,,
1364,7/29/2021 10:24,13.401,210,,,,
1365,7/29/2021 11:24,14.122,210,,,,
1366,7/29/2021 12:24,14.098,211,,,,
1367,7/29/2021 13:24,14.745,211,,,,
1368,7/29/2021 14:24,14.984,211,,,,
1369,7/29/2021 15:24,15.605,211,,,,
1370,7/29/2021 16:24,15.7,211,,,,
1371,7/29/2021 17:24,15.867,211,,,,
1372,7/29/2021 18:24,15.963,211,,,,
1373,7/29/2021 19:24,16.153,211,,,,
1374,7/29/2021 20:24,15.986,211,,,,
1375,7/29/2021 21:24,15.676,211,,,,
1376,7/29/2021 22:24,15.294,211,,,,
1377,7/29/2021 23:24,14.984,211,,,,
1378,7/30/2021 0:24,14.649,211,,,,
1379,7/30/2021 1:24,14.218,211,,,,
1380,7/30/2021 2:24,13.762,211,,,,
1381,7/30/2021 3:24,13.329,211,,,,
1382,7/30/2021 4:24,12.992,211,,,,
1383,7/30/2021 5:24,12.751,211,,,,
1384,7/30/2021 6:24,12.534,211,,,,
1385,7/30/2021 7:24,12.389,211,,,,
1386,7/30/2021 8:24,12.34,211,,,,
1387,7/30/2021 9:24,12.389,211,,,,
1388,7/30/2021 10:24,12.509,211,,,,
1389,7/30/2021 11:24,12.751,211,,,,
1390,7/30/2021 12:24,13.088,212,,,,
1391,7/30/2021 13:24,13.546,212,,,,
1392,7/30/2021 14:24,14.05,212,,,,
1393,7/30/2021 15:24,14.505,212,,,,
1394,7/30/2021 16:24,14.673,212,,,,
1395,7/30/2021 17:24,14.697,212,,,,
1396,7/30/2021 18:24,14.816,212,,,,
1397,7/30/2021 19:24,14.936,212,,,,
1398,7/30/2021 20:24,14.888,212,,,,
1399,7/30/2021 21:24,14.697,212,,,,
1400,7/30/2021 22:24,14.505,212,,,,
1401,7/30/2021 23:24,14.194,212,,,,
1402,7/31/2021 0:24,13.882,212,,,,
1403,7/31/2021 1:24,13.546,212,,,,
1404,7/31/2021 2:24,13.161,212,,,,
1405,7/31/2021 3:24,12.775,212,,,,
1406,7/31/2021 4:24,12.413,212,,,,
1407,7/31/2021 5:24,11.977,212,,,,
1408,7/31/2021 6:24,11.613,212,,,,
1409,7/31/2021 7:24,11.394,212,,,,
1410,7/31/2021 8:24,11.419,212,,,,
1411,7/31/2021 9:24,11.686,212,,,,
1412,7/31/2021 10:24,12.098,212,,,,
1413,7/31/2021 11:24,12.751,212,,,,
1414,7/31/2021 12:24,13.522,213,,,,
1415,7/31/2021 13:24,14.314,213,,,,
1416,7/31/2021 14:24,15.103,213,,,,
1417,7/31/2021 15:24,15.796,213,,,,
1418,7/31/2021 16:24,16.392,213,,,,
1419,7/31/2021 17:24,16.82,213,,,,
1420,7/31/2021 18:24,17.034,213,,,,
1421,7/31/2021 19:24,17.034,213,,,,
1422,7/31/2021 20:24,16.82,213,,,,
1423,7/31/2021 21:24,16.558,213,,,,
1424,7/31/2021 22:24,16.153,213,,,,
1425,7/31/2021 23:24,15.7,213,,,,
1426,8/1/2021 0:24,15.223,213,,,,
1427,8/1/2021 1:24,14.745,213,,,,
1428,8/1/2021 2:24,14.218,213,,,,
1429,8/1/2021 3:24,13.666,213,,,,
1430,8/1/2021 4:24,13.112,213,,,,
1431,8/1/2021 5:24,12.558,213,,,,
1432,8/1/2021 6:24,12.122,213,,,,
1433,8/1/2021 7:24,11.832,213,,,,
1434,8/1/2021 8:24,11.807,213,,,,
1435,8/1/2021 9:24,12.074,213,,,,
1436,8/1/2021 10:24,12.534,213,,,,
1437,8/1/2021 11:24,13.281,213,,,,
1438,8/1/2021 12:24,14.194,214,,,,
1439,8/1/2021 13:24,15.151,214,,,,
1440,8/1/2021 14:24,16.058,214,,,,
1441,8/1/2021 15:24,16.868,214,,,,
1442,8/1/2021 16:24,17.486,214,,,,
1443,8/1/2021 17:24,17.915,214,,,,
1444,8/1/2021 18:24,18.129,214,,,,
1445,8/1/2021 19:24,18.081,214,,,,
1446,8/1/2021 20:24,17.867,214,,,,
1447,8/1/2021 21:24,17.629,214,,,,
1448,8/1/2021 22:24,17.225,214,,,,
1449,8/1/2021 23:24,16.749,214,,,,
1450,8/2/2021 0:24,16.272,214,,,,
1451,8/2/2021 1:24,15.772,214,,,,
1452,8/2/2021 2:24,15.223,214,,,,
1453,8/2/2021 3:24,14.625,214,,,,
1454,8/2/2021 4:24,14.026,214,,,,
1455,8/2/2021 5:24,13.473,214,,,,
1456,8/2/2021 6:24,13.016,214,,,,
1457,8/2/2021 7:24,12.703,214,,,,
1458,8/2/2021 8:24,12.703,214,,,,
1459,8/2/2021 9:24,12.92,214,,,,
1460,8/2/2021 10:24,13.377,214,,,,
1461,8/2/2021 11:24,14.05,214,,,,
1462,8/2/2021 12:24,15.008,215,,,,
1463,8/2/2021 13:24,15.915,215,,,,
1464,8/2/2021 14:24,16.844,215,,,,
1465,8/2/2021 15:24,17.724,215,,,,
1466,8/2/2021 16:24,18.461,215,,,,
1467,8/2/2021 17:24,18.889,215,,,,
1468,8/2/2021 18:24,18.818,215,,,,
1469,8/2/2021 19:24,18.818,215,,,,
1470,8/2/2021 20:24,18.794,215,,,,
1471,8/2/2021 21:24,18.533,215,,,,
1472,8/2/2021 22:24,18.176,215,,,,
1473,8/2/2021 23:24,17.748,215,,,,
1474,8/3/2021 0:24,17.296,215,,,,
1475,8/3/2021 1:24,16.915,215,,,,
1476,8/3/2021 2:24,16.558,215,,,,
1477,8/3/2021 3:24,16.129,215,,,,
1478,8/3/2021 4:24,15.676,215,,,,
1479,8/3/2021 5:24,15.247,215,,,,
1480,8/3/2021 6:24,14.888,215,,,,
1481,8/3/2021 7:24,14.601,215,,,,
1482,8/3/2021 8:24,14.529,215,,,,
1483,8/3/2021 9:24,14.673,215,,,,
1484,8/3/2021 10:24,15.031,215,,,,
1485,8/3/2021 11:24,15.652,215,,,,
1486,8/3/2021 12:24,16.415,216,,,,
1487,8/3/2021 13:24,16.844,216,,,,
1488,8/3/2021 14:24,17.629,216,,,,
1489,8/3/2021 15:24,17.748,216,,,,
1490,8/3/2021 16:24,17.915,216,,,,
1491,8/3/2021 17:24,18.295,216,,,,
1492,8/3/2021 18:24,18.485,216,,,,
1493,8/3/2021 19:24,18.343,216,,,,
1494,8/3/2021 20:24,18.2,216,,,,
1495,8/3/2021 21:24,17.938,216,,,,
1496,8/3/2021 22:24,17.724,216,,,,
1497,8/3/2021 23:24,17.439,216,,,,
1498,8/4/2021 0:24,17.153,216,,,,
1499,8/4/2021 1:24,16.82,216,,,,
1500,8/4/2021 2:24,16.487,216,,,,
1501,8/4/2021 3:24,16.201,216,,,,
1502,8/4/2021 4:24,15.939,216,,,,
1503,8/4/2021 5:24,15.676,216,,,,
1504,8/4/2021 6:24,15.461,216,,,,
1505,8/4/2021 7:24,15.318,216,,,,
1506,8/4/2021 8:24,15.27,216,,,,
1507,8/4/2021 9:24,15.366,216,,,,
1508,8/4/2021 10:24,15.557,216,,,,
1509,8/4/2021 11:24,16.201,216,,,,
1510,8/4/2021 12:24,16.82,217,,,,
1511,8/4/2021 13:24,17.677,217,,,,
1512,8/4/2021 14:24,18.414,217,,,,
1513,8/4/2021 15:24,19.103,217,,,,
1514,8/4/2021 16:24,19.603,217,,,,
1515,8/4/2021 17:24,19.841,217,,,,
1516,8/4/2021 18:24,19.912,217,,,,
1517,8/4/2021 19:24,19.841,217,,,,
1518,8/4/2021 20:24,19.651,217,,,,
1519,8/4/2021 21:24,19.389,217,,,,
1520,8/4/2021 22:24,18.961,217,,,,
1521,8/4/2021 23:24,18.438,217,,,,
1522,8/5/2021 0:24,17.915,217,,,,
1523,8/5/2021 1:24,17.344,217,,,,
1524,8/5/2021 2:24,16.701,217,,,,
1525,8/5/2021 3:24,16.058,217,,,,
1526,8/5/2021 4:24,15.485,217,,,,
1527,8/5/2021 5:24,14.96,217,,,,
1528,8/5/2021 6:24,14.505,217,,,,
1529,8/5/2021 7:24,14.194,217,,,,
1530,8/5/2021 8:24,14.146,217,,,,
1531,8/5/2021 9:24,14.409,217,,,,
1532,8/5/2021 10:24,14.816,217,,,,
1533,8/5/2021 11:24,15.485,217,,,,
1534,8/5/2021 12:24,16.368,218,,,,
1535,8/5/2021 13:24,16.677,218,,,,
1536,8/5/2021 14:24,17.891,218,,,,
1537,8/5/2021 15:24,17.962,218,,,,
1538,8/5/2021 16:24,19.032,218,,,,
1539,8/5/2021 17:24,19.056,218,,,,
1540,8/5/2021 18:24,19.151,218,,,,
1541,8/5/2021 19:24,19.032,218,,,,
1542,8/5/2021 20:24,19.032,218,,,,
1543,8/5/2021 21:24,18.794,218,,,,
1544,8/5/2021 22:24,18.699,218,,,,
1545,8/5/2021 23:24,18.509,218,,,,
1546,8/6/2021 0:24,18.295,218,,,,
1547,8/6/2021 1:24,17.867,218,,,,
1548,8/6/2021 2:24,17.368,218,,,,
1549,8/6/2021 3:24,16.939,218,,,,
1550,8/6/2021 4:24,16.63,218,,,,
1551,8/6/2021 5:24,16.344,218,,,,
1552,8/6/2021 6:24,16.058,218,,,,
1553,8/6/2021 7:24,15.843,218,,,,
1554,8/6/2021 8:24,15.748,218,,,,
1555,8/6/2021 9:24,15.819,218,,,,
1556,8/6/2021 10:24,16.201,218,,,,
1557,8/6/2021 11:24,16.868,218,,,,
1558,8/6/2021 12:24,17.415,219,,,,
1559,8/6/2021 13:24,18.105,219,,,,
1560,8/6/2021 14:24,18.866,219,,,,
1561,8/6/2021 15:24,19.246,219,,,,
1562,8/6/2021 16:24,19.746,219,,,,
1563,8/6/2021 17:24,20.031,219,,,,
1564,8/6/2021 18:24,19.936,219,,,,
1565,8/6/2021 19:24,19.817,219,,,,
1566,8/6/2021 20:24,19.651,219,,,,
1567,8/6/2021 21:24,19.294,219,,,,
1568,8/6/2021 22:24,18.866,219,,,,
1569,8/6/2021 23:24,18.366,219,,,,
1570,8/7/2021 0:24,17.772,219,,,,
1571,8/7/2021 1:24,17.153,219,,,,
1572,8/7/2021 2:24,16.701,219,,,,
1573,8/7/2021 3:24,16.368,219,,,,
1574,8/7/2021 4:24,16.058,219,,,,
1575,8/7/2021 5:24,15.724,219,,,,
1576,8/7/2021 6:24,15.414,219,,,,
1577,8/7/2021 7:24,15.223,219,,,,
1578,8/7/2021 8:24,15.151,219,,,,
1579,8/7/2021 9:24,15.079,219,,,,
1580,8/7/2021 10:24,15.079,219,,,,
1581,8/7/2021 11:24,15.223,219,,,,
1582,8/7/2021 12:24,15.581,220,,,,
1583,8/7/2021 13:24,16.249,220,,,,
1584,8/7/2021 14:24,16.892,220,,,,
1585,8/7/2021 15:24,17.249,220,,,,
1586,8/7/2021 16:24,17.534,220,,,,
1587,8/7/2021 17:24,17.415,220,,,,
1588,8/7/2021 18:24,17.296,220,,,,
1589,8/7/2021 19:24,17.153,220,,,,
1590,8/7/2021 20:24,16.963,220,,,,
1591,8/7/2021 21:24,16.868,220,,,,
1592,8/7/2021 22:24,16.701,220,,,,
1593,8/7/2021 23:24,16.487,220,,,,
1594,8/8/2021 0:24,16.225,220,,,,
1595,8/8/2021 1:24,15.963,220,,,,
1596,8/8/2021 2:24,15.676,220,,,,
1597,8/8/2021 3:24,15.342,220,,,,
1598,8/8/2021 4:24,15.008,220,,,,
1599,8/8/2021 5:24,14.697,220,,,,
1600,8/8/2021 6:24,14.433,220,,,,
1601,8/8/2021 7:24,14.266,220,,,,
1602,8/8/2021 8:24,14.194,220,,,,
1603,8/8/2021 9:24,14.146,220,,,,
1604,8/8/2021 10:24,14.266,220,,,,
1605,8/8/2021 11:24,14.146,220,,,,
1606,8/8/2021 12:24,14.146,221,,,,
1607,8/8/2021 13:24,14.218,221,,,,
1608,8/8/2021 14:24,14.122,221,,,,
1609,8/8/2021 15:24,14.098,221,,,,
1610,8/8/2021 16:24,14.122,221,,,,
1611,8/8/2021 17:24,14.146,221,,,,
1612,8/8/2021 18:24,14.074,221,,,,
1613,8/8/2021 19:24,14.002,221,,,,
1614,8/8/2021 20:24,13.93,221,,,,
1615,8/8/2021 21:24,13.786,221,,,,
1616,8/8/2021 22:24,13.594,221,,,,
1617,8/8/2021 23:24,13.401,221,,,,
1618,8/9/2021 0:24,13.233,221,,,,
1619,8/9/2021 1:24,13.064,221,,,,
1620,8/9/2021 2:24,12.871,221,,,,
1621,8/9/2021 3:24,12.703,221,,,,
1622,8/9/2021 4:24,12.558,221,,,,
1623,8/9/2021 5:24,12.364,221,,,,
1624,8/9/2021 6:24,12.219,221,,,,
1625,8/9/2021 7:24,12.171,221,,,,
1626,8/9/2021 8:24,12.147,221,,,,
1627,8/9/2021 9:24,12.292,221,,,,
1628,8/9/2021 10:24,12.437,221,,,,
1629,8/9/2021 11:24,12.751,221,,,,
1630,8/9/2021 12:24,13.257,222,,,,
1631,8/9/2021 13:24,13.473,222,,,,
1632,8/9/2021 14:24,13.858,222,,,,
1633,8/9/2021 15:24,14.05,222,,,,
1634,8/9/2021 16:24,14.098,222,,,,
1635,8/9/2021 17:24,14.146,222,,,,
1636,8/9/2021 18:24,13.882,222,,,,
1637,8/9/2021 19:24,13.546,222,,,,
1638,8/9/2021 20:24,13.281,222,,,,
1639,8/9/2021 21:24,12.992,222,,,,
1640,8/9/2021 22:24,12.751,222,,,,
1641,8/9/2021 23:24,12.509,222,,,,
1642,8/10/2021 0:24,12.243,222,,,,
1643,8/10/2021 1:24,11.929,222,,,,
1644,8/10/2021 2:24,11.662,222,,,,
1645,8/10/2021 3:24,11.492,222,,,,
1646,8/10/2021 4:24,11.346,222,,,,
1647,8/10/2021 5:24,11.2,222,,,,
1648,8/10/2021 6:24,11.078,222,,,,
1649,8/10/2021 7:24,11.053,222,,,,
1650,8/10/2021 8:24,11.053,222,,,,
1651,8/10/2021 9:24,11.102,222,,,,
1652,8/10/2021 10:24,11.2,222,,,,
1653,8/10/2021 11:24,11.273,222,,,,
1654,8/10/2021 12:24,11.37,223,,,,
1655,8/10/2021 13:24,11.54,223,,,,
1656,8/10/2021 14:24,11.54,223,,,,
1657,8/10/2021 15:24,11.516,223,,,,
1658,8/10/2021 16:24,11.613,223,,,,
1659,8/10/2021 17:24,11.613,223,,,,
1660,8/10/2021 18:24,11.613,223,,,,
1661,8/10/2021 19:24,11.565,223,,,,
1662,8/10/2021 20:24,11.467,223,,,,
1663,8/10/2021 21:24,11.394,223,,,,
1664,8/10/2021 22:24,11.248,223,,,,
1665,8/10/2021 23:24,11.078,223,,,,
1666,8/11/2021 0:24,10.956,223,,,,
1667,8/11/2021 1:24,10.858,223,,,,
1668,8/11/2021 2:24,10.81,223,,,,
1669,8/11/2021 3:24,10.785,223,,,,
1670,8/11/2021 4:24,10.736,223,,,,
1671,8/11/2021 5:24,10.663,223,,,,
1672,8/11/2021 6:24,10.614,223,,,,
1673,8/11/2021 7:24,10.565,223,,,,
1674,8/11/2021 8:24,10.687,223,,,,
1675,8/11/2021 9:24,10.858,223,,,,
1676,8/11/2021 10:24,11.005,223,,,,
1677,8/11/2021 11:24,11.273,223,,,,
1678,8/11/2021 12:24,11.71,224,,,,
1679,8/11/2021 13:24,11.977,224,,,,
1680,8/11/2021 14:24,11.929,224,,,,
1681,8/11/2021 15:24,11.904,224,,,,
1682,8/11/2021 16:24,11.977,224,,,,
1683,8/11/2021 17:24,12.074,224,,,,
1684,8/11/2021 18:24,12.171,224,,,,
1685,8/11/2021 19:24,12.098,224,,,,
1686,8/11/2021 20:24,11.977,224,,,,
1687,8/11/2021 21:24,11.807,224,,,,
1688,8/11/2021 22:24,11.662,224,,,,
1689,8/11/2021 23:24,11.516,224,,,,
1690,8/12/2021 0:24,11.346,224,,,,
1691,8/12/2021 1:24,11.175,224,,,,
1692,8/12/2021 2:24,11.005,224,,,,
1693,8/12/2021 3:24,10.883,224,,,,
1694,8/12/2021 4:24,10.81,224,,,,
1695,8/12/2021 5:24,10.761,224,,,,
1696,8/12/2021 6:24,10.663,224,,,,
1697,8/12/2021 7:24,10.638,224,,,,
1698,8/12/2021 8:24,10.736,224,,,,
1699,8/12/2021 9:24,10.907,224,,,,
1700,8/12/2021 10:24,11.321,224,,,,
1701,8/12/2021 11:24,11.54,224,,,,
1702,8/12/2021 12:24,11.904,225,,,,
1703,8/12/2021 13:24,12.147,225,,,,
1704,8/12/2021 14:24,12.775,225,,,,
1705,8/12/2021 15:24,13.185,225,,,,
1706,8/12/2021 16:24,13.666,225,,,,
1707,8/12/2021 17:24,13.81,225,,,,
1708,8/12/2021 18:24,13.642,225,,,,
1709,8/12/2021 19:24,13.497,225,,,,
1710,8/12/2021 20:24,13.185,225,,,,
1711,8/12/2021 21:24,12.92,225,,,,
1712,8/12/2021 22:24,12.703,225,,,,
1713,8/12/2021 23:24,12.389,225,,,,
1714,8/13/2021 0:24,12.122,225,,,,
1715,8/13/2021 1:24,11.904,225,,,,
1716,8/13/2021 2:24,11.734,225,,,,
1717,8/13/2021 3:24,11.589,225,,,,
1718,8/13/2021 4:24,11.394,225,,,,
1719,8/13/2021 5:24,11.248,225,,,,
1720,8/13/2021 6:24,11.127,225,,,,
1721,8/13/2021 7:24,11.078,225,,,,
1722,8/13/2021 8:24,11.102,225,,,,
1723,8/13/2021 9:24,11.273,225,,,,
1724,8/13/2021 10:24,11.394,225,,,,
1725,8/13/2021 11:24,11.783,225,,,,
1726,8/13/2021 12:24,12.098,226,,,,
1727,8/13/2021 13:24,12.823,226,,,,
1728,8/13/2021 14:24,12.727,226,,,,
1729,8/13/2021 15:24,13.04,226,,,,
1730,8/13/2021 16:24,13.858,226,,,,
1731,8/13/2021 17:24,13.906,226,,,,
1732,8/13/2021 18:24,13.618,226,,,,
1733,8/13/2021 19:24,13.377,226,,,,
1734,8/13/2021 20:24,12.992,226,,,,
1735,8/13/2021 21:24,12.799,226,,,,
1736,8/13/2021 22:24,12.727,226,,,,
1737,8/13/2021 23:24,12.485,226,,,,
1738,8/14/2021 0:24,12.122,226,,,,
1739,8/14/2021 1:24,11.807,226,,,,
1740,8/14/2021 2:24,11.589,226,,,,
1741,8/14/2021 3:24,11.419,226,,,,
1742,8/14/2021 4:24,11.273,226,,,,
1743,8/14/2021 5:24,11.2,226,,,,
1744,8/14/2021 6:24,11.127,226,,,,
1745,8/14/2021 7:24,11.102,226,,,,
1746,8/14/2021 8:24,11.078,226,,,,
1747,8/14/2021 9:24,11.127,226,,,,
1748,8/14/2021 10:24,11.127,226,,,,
1749,8/14/2021 11:24,11.151,226,,,,
1750,8/14/2021 12:24,11.248,227,,,,
1751,8/14/2021 13:24,11.686,227,,,,
1752,8/14/2021 14:24,11.953,227,,,,
1753,8/14/2021 15:24,12.122,227,,,,
1754,8/14/2021 16:24,12.292,227,,,,
1755,8/14/2021 17:24,12.292,227,,,,
1756,8/14/2021 18:24,12.751,227,,,,
1757,8/14/2021 19:24,12.558,227,,,,
1758,8/14/2021 20:24,12.122,227,,,,
1759,8/14/2021 21:24,12.001,227,,,,
1760,8/14/2021 22:24,11.88,227,,,,
1761,8/14/2021 23:24,11.613,227,,,,
1762,8/15/2021 0:24,11.248,227,,,,
1763,8/15/2021 1:24,11.005,227,,,,
1764,8/15/2021 2:24,10.712,227,,,,
1765,8/15/2021 3:24,10.418,227,,,,
1766,8/15/2021 4:24,10.173,227,,,,
1767,8/15/2021 5:24,10.001,227,,,,
1768,8/15/2021 6:24,9.854,227,,,,
1769,8/15/2021 7:24,9.78,227,,,,
1770,8/15/2021 8:24,9.78,227,,,,
1771,8/15/2021 9:24,9.928,227,,,,
1772,8/15/2021 10:24,10.149,227,,,,
1773,8/15/2021 11:24,10.541,227,,,,
1774,8/15/2021 12:24,10.834,228,,,,
1775,8/15/2021 13:24,11.175,228,,,,
1776,8/15/2021 14:24,11.346,228,,,,
1777,8/15/2021 15:24,12.05,228,,,,
1778,8/15/2021 16:24,12.437,228,,,,
1779,8/15/2021 17:24,12.437,228,,,,
1780,8/15/2021 18:24,12.437,228,,,,
1781,8/15/2021 19:24,12.219,228,,,,
1782,8/15/2021 20:24,12.122,228,,,,
1783,8/15/2021 21:24,12.001,228,,,,
1784,8/15/2021 22:24,11.856,228,,,,
1785,8/15/2021 23:24,11.637,228,,,,
1786,8/16/2021 0:24,11.492,228,,,,
1787,8/16/2021 1:24,11.273,228,,,,
1788,8/16/2021 2:24,11.005,228,,,,
1789,8/16/2021 3:24,10.834,228,,,,
1790,8/16/2021 4:24,10.736,228,,,,
1791,8/16/2021 5:24,10.638,228,,,,
1792,8/16/2021 6:24,10.541,228,,,,
1793,8/16/2021 7:24,10.492,228,,,,
1794,8/16/2021 8:24,10.467,228,,,,
1795,8/16/2021 9:24,10.614,228,,,,
1796,8/16/2021 10:24,10.687,228,,,,
1797,8/16/2021 11:24,10.932,228,,,,
1798,8/16/2021 12:24,11.321,229,,,,
1799,8/16/2021 13:24,11.807,229,,,,
1800,8/16/2021 14:24,12.195,229,,,,
1801,8/16/2021 15:24,12.461,229,,,,
1802,8/16/2021 16:24,12.775,229,,,,
1803,8/16/2021 17:24,12.847,229,,,,
1804,8/16/2021 18:24,12.727,229,,,,
1805,8/16/2021 19:24,12.582,229,,,,
1806,8/16/2021 20:24,12.364,229,,,,
1807,8/16/2021 21:24,12.098,229,,,,
1808,8/16/2021 22:24,11.807,229,,,,
1809,8/16/2021 23:24,11.54,229,,,,
1810,8/17/2021 0:24,11.273,229,,,,
1811,8/17/2021 1:24,11.053,229,,,,
1812,8/17/2021 2:24,10.834,229,,,,
1813,8/17/2021 3:24,10.663,229,,,,
1814,8/17/2021 4:24,10.541,229,,,,
1815,8/17/2021 5:24,10.443,229,,,,
1816,8/17/2021 6:24,10.394,229,,,,
1817,8/17/2021 7:24,10.369,229,,,,
1818,8/17/2021 8:24,10.369,229,,,,
1819,8/17/2021 9:24,10.443,229,,,,
1820,8/17/2021 10:24,10.565,229,,,,
1821,8/17/2021 11:24,10.712,229,,,,
1822,8/17/2021 12:24,10.932,230,,,,
1823,8/17/2021 13:24,11.053,230,,,,
1824,8/17/2021 14:24,11.102,230,,,,
1825,8/17/2021 15:24,11.273,230,,,,
1826,8/17/2021 16:24,11.394,230,,,,
1827,8/17/2021 17:24,11.565,230,,,,
1828,8/17/2021 18:24,11.637,230,,,,
1829,8/17/2021 19:24,11.589,230,,,,
1830,8/17/2021 20:24,11.516,230,,,,
1831,8/17/2021 21:24,11.419,230,,,,
1832,8/17/2021 22:24,11.273,230,,,,
1833,8/17/2021 23:24,11.102,230,,,,
1834,8/18/2021 0:24,10.932,230,,,,
1835,8/18/2021 1:24,10.81,230,,,,
1836,8/18/2021 2:24,10.687,230,,,,
1837,8/18/2021 3:24,10.565,230,,,,
1838,8/18/2021 4:24,10.443,230,,,,
1839,8/18/2021 5:24,10.345,230,,,,
1840,8/18/2021 6:24,10.247,230,,,,
1841,8/18/2021 7:24,10.198,230,,,,
1842,8/18/2021 8:24,10.198,230,,,,
1843,8/18/2021 9:24,10.222,230,,,,
1844,8/18/2021 10:24,10.296,230,,,,
1845,8/18/2021 11:24,10.492,230,,,,
1846,8/18/2021 12:24,10.785,231,,,,
1847,8/18/2021 13:24,11.54,231,,,,
1848,8/18/2021 14:24,11.37,231,,,,
1849,8/18/2021 15:24,12.509,231,,,,
1850,8/18/2021 16:24,12.606,231,,,,
1851,8/18/2021 17:24,12.63,231,,,,
1852,8/18/2021 18:24,12.413,231,,,,
1853,8/18/2021 19:24,12.485,231,,,,
1854,8/18/2021 20:24,12.582,231,,,,
1855,8/18/2021 21:24,12.461,231,,,,
1856,8/18/2021 22:24,12.316,231,,,,
1857,8/18/2021 23:24,12.219,231,,,,
1858,8/19/2021 0:24,12.195,231,,,,
1859,8/19/2021 1:24,11.929,231,,,,
1860,8/19/2021 2:24,11.565,231,,,,
1861,8/19/2021 3:24,11.321,231,,,,
1862,8/19/2021 4:24,11.2,231,,,,
1863,8/19/2021 5:24,11.102,231,,,,
1864,8/19/2021 6:24,11.029,231,,,,
1865,8/19/2021 7:24,11.029,231,,,,
1866,8/19/2021 8:24,11.078,231,,,,
1867,8/19/2021 9:24,11.2,231,,,,
1868,8/19/2021 10:24,11.346,231,,,,
1869,8/19/2021 11:24,11.516,231,,,,
1870,8/19/2021 12:24,11.759,232,,,,
1871,8/19/2021 13:24,11.832,232,,,,
1872,8/19/2021 14:24,12.413,232,,,,
1873,8/19/2021 15:24,12.534,232,,,,
1874,8/19/2021 16:24,13.161,232,,,,
1875,8/19/2021 17:24,12.847,232,,,,
1876,8/19/2021 18:24,12.92,232,,,,
1877,8/19/2021 19:24,12.968,232,,,,
1878,8/19/2021 20:24,12.847,232,,,,
1879,8/19/2021 21:24,12.63,232,,,,
1880,8/19/2021 22:24,12.413,232,,,,
1881,8/19/2021 23:24,12.171,232,,,,
1882,8/20/2021 0:24,11.904,232,,,,
1883,8/20/2021 1:24,11.783,232,,,,
1884,8/20/2021 2:24,11.637,232,,,,
1885,8/20/2021 3:24,11.467,232,,,,
1886,8/20/2021 4:24,11.321,232,,,,
1887,8/20/2021 5:24,11.2,232,,,,
1888,8/20/2021 6:24,11.078,232,,,,
1889,8/20/2021 7:24,11.029,232,,,,
1890,8/20/2021 8:24,11.029,232,,,,
1891,8/20/2021 9:24,11.053,232,,,,
1892,8/20/2021 10:24,11.102,232,,,,
1893,8/20/2021 11:24,11.151,232,,,,
1894,8/20/2021 12:24,11.2,233,,,,
1895,8/20/2021 13:24,11.224,233,,,,
1896,8/20/2021 14:24,11.297,233,,,,
1897,8/20/2021 15:24,11.783,233,,,,
1898,8/20/2021 16:24,11.613,233,,,,
1899,8/20/2021 17:24,11.443,233,,,,
1900,8/20/2021 18:24,11.492,233,,,,
1901,8/20/2021 19:24,11.662,233,,,,
1902,8/20/2021 20:24,11.589,233,,,,
1903,8/20/2021 21:24,11.394,233,,,,
1904,8/20/2021 22:24,11.127,233,,,,
1905,8/20/2021 23:24,10.834,233,,,,
1906,8/21/2021 0:24,10.614,233,,,,
1907,8/21/2021 1:24,10.32,233,,,,
1908,8/21/2021 2:24,9.952,233,,,,
1909,8/21/2021 3:24,9.608,233,,,,
1910,8/21/2021 4:24,9.312,233,,,,
1911,8/21/2021 5:24,9.064,233,,,,
1912,8/21/2021 6:24,8.817,233,,,,
1913,8/21/2021 7:24,8.618,233,,,,
1914,8/21/2021 8:24,8.519,233,,,,
1915,8/21/2021 9:24,8.618,233,,,,
1916,8/21/2021 10:24,8.841,233,,,,
1917,8/21/2021 11:24,9.262,233,,,,
1918,8/21/2021 12:24,9.879,234,,,,
1919,8/21/2021 13:24,10.345,234,,,,
1920,8/21/2021 14:24,10.932,234,,,,
1921,8/21/2021 15:24,11.078,234,,,,
1922,8/21/2021 16:24,11.637,234,,,,
1923,8/21/2021 17:24,11.613,234,,,,
1924,8/21/2021 18:24,11.613,234,,,,
1925,8/21/2021 19:24,11.71,234,,,,
1926,8/21/2021 20:24,11.492,234,,,,
1927,8/21/2021 21:24,11.175,234,,,,
1928,8/21/2021 22:24,10.81,234,,,,
1929,8/21/2021 23:24,10.443,234,,,,
1930,8/22/2021 0:24,10.026,234,,,,
